# Dataplane.org - for operators, by operators
# sipinvitation
# 2025-09-30 13:00 - 2025-10-07 13:00
#
# The sipinvitation report is free for non-commercial use ONLY.  If you wish
# to discuss commercial use of this service, please contact us at
# info@dataplane.org.  Redistribution of the sipinvitation report in whole or
# in part without the express permission of Dataplane.org is expressly
# prohibited.
#
# This report is made possible through the generous support of people
# like you.  Sensor, processing, and distribution systems require
# non-free resources to setup and maintain.  We are always looking for
# financial contributions to help pay the bills and hosting to increase
# visibility.  If you find what we do useful, please consider supporting
# us.
#
# This report is informational.  This is not a block list.  Deriving
# malicious or benign intent for an individual entry in the face of
# NATs, address spoofing, and certain types of Internet activity
# (e.g., surveying research) can be difficult.  The report is provided
# on an as-is basis with no expressed warranty or guarantee of accuracy.
# Use of this data is at your own risk.  If you have questions about
# this report do not hesitate to contact us.
#
# Entries below are records of source IP addresses that have been
# identified as sending SIP INVITE operations.
# Each entry is sorted according to a route originating ASN.  An entry
# for the IP address is listed only once even if there are multiple
# origin AS (MOAS) announcements for the covering prefix.  We use the
# PyASN IP address to ASN mapping service to construct an origin AS
# number and name.  For details about PyASN, see:
#
#   <https://pypi.org/project/pyasn/>.
#
# The report format is as follows:
#
# ASN  |  ASname  |  ipaddr  |  lastseen  |  category
#
# Each field is described below.  Please note any special formatting
# rules to aid in processing this file with automated tools and scripts.
# Blank lines may be present to improve the visual display of this file.
# Lines beginning with a hash ('#') character are comment lines.  All
# other lines are report entries.  Each field is separated by a pipe
# symbol ('|') and at least two whitespace characters on either side.
#
#   ASN        Autonomous system number originating a route for the
#              entry IP address. Note, 4-byte ASNs are supported and
#              will be displayed as a 32-bit integer.  NA is shown if
#              an origin ASN cannot be found.
#
#   ASname     A descriptive network name for the associated ASN.  The
#              name is truncated to 30 characters.  NA is shown if an
#              AS name cannot be found.
#
#   ipaddr     The IPv4 address that is being reported.
#
#   lastseen   A last seen timestamp formatted as YYYY-mm-dd HH:MM:SS
#              in UTC time.
#
#   category   Descriptive tag name for this entry.  For this report,
#              the text sipinvitation will appear.
#
# A commented footer section shows an aggregate count of ASNs and
# addresses seen in the current report.
#
4382         |  INDONUSA-ID PT. Indonusa Syste  |  202.93.142.22    |  2025-10-07 12:54:42  |  sipinvitation
8560         |  IONOS-AS IONOS SE               |  217.154.203.209  |  2025-10-02 00:24:41  |  sipinvitation
8560         |  IONOS-AS IONOS SE               |  217.154.215.61   |  2025-10-03 10:06:48  |  sipinvitation
12876        |  AS12876 SCALEWAY S.A.S.         |  212.83.173.254   |  2025-10-06 20:25:23  |  sipinvitation
14061        |  DIGITALOCEAN-ASN                |  137.184.84.112   |  2025-10-07 06:20:45  |  sipinvitation
14061        |  DIGITALOCEAN-ASN                |  159.65.25.66     |  2025-10-07 12:59:14  |  sipinvitation
14061        |  DIGITALOCEAN-ASN                |  165.227.100.212  |  2025-10-03 18:54:55  |  sipinvitation
14061        |  DIGITALOCEAN-ASN                |  167.71.32.8      |  2025-10-07 12:58:37  |  sipinvitation
14956        |  ROUTERHOSTING                   |  104.194.154.118  |  2025-10-06 05:44:17  |  sipinvitation
16276        |  OVH OVH SAS                     |  94.23.145.155    |  2025-10-02 06:38:05  |  sipinvitation
20473        |  AS-VULTR                        |  217.69.12.26     |  2025-10-03 19:52:15  |  sipinvitation
21056        |  ASN-WELCOMEITALIA Vianova S.p.  |  185.170.36.175   |  2025-10-04 14:55:04  |  sipinvitation
21559        |  OSNET                           |  38.107.88.82     |  2025-10-07 12:58:18  |  sipinvitation
21624        |  CYBERLYNK-PHX                   |  162.253.132.36   |  2025-10-06 16:24:33  |  sipinvitation
23470        |  RELIABLESITE                    |  103.195.100.135  |  2025-10-03 15:31:09  |  sipinvitation
23470        |  RELIABLESITE                    |  185.243.5.103    |  2025-10-07 07:10:23  |  sipinvitation
23470        |  RELIABLESITE                    |  185.243.5.139    |  2025-10-02 15:36:13  |  sipinvitation
23470        |  RELIABLESITE                    |  185.243.5.15     |  2025-10-05 13:00:54  |  sipinvitation
23470        |  RELIABLESITE                    |  185.243.5.181    |  2025-10-05 19:08:36  |  sipinvitation
23470        |  RELIABLESITE                    |  185.243.5.22     |  2025-10-02 17:05:47  |  sipinvitation
23470        |  RELIABLESITE                    |  185.243.5.29     |  2025-10-04 10:59:44  |  sipinvitation
23470        |  RELIABLESITE                    |  185.243.5.72     |  2025-10-05 05:38:54  |  sipinvitation
23470        |  RELIABLESITE                    |  185.243.5.74     |  2025-10-05 19:05:28  |  sipinvitation
23470        |  RELIABLESITE                    |  185.243.5.78     |  2025-10-07 11:23:52  |  sipinvitation
24173        |  NETNAM-AS-AP Netnam Company     |  101.96.66.211    |  2025-10-06 01:34:06  |  sipinvitation
24940        |  HETZNER-AS Hetzner Online GmbH  |  46.4.179.11      |  2025-10-07 10:03:06  |  sipinvitation
27747        |  Telecentro S.A.                 |  181.47.194.130   |  2025-10-07 12:33:23  |  sipinvitation
28453        |  GK TELECOMUNICACIONES           |  138.36.155.73    |  2025-10-03 19:51:48  |  sipinvitation
29802        |  HVC-AS                          |  23.226.36.11     |  2025-10-03 19:42:37  |  sipinvitation
29802        |  HVC-AS                          |  74.50.113.81     |  2025-10-04 07:04:28  |  sipinvitation
32097        |  WII                             |  173.208.207.194  |  2025-10-06 18:14:31  |  sipinvitation
32097        |  WII                             |  204.12.205.104   |  2025-10-05 06:49:41  |  sipinvitation
32475        |  SINGLEHOP-LLC                   |  162.217.96.21    |  2025-10-07 07:10:39  |  sipinvitation
32475        |  SINGLEHOP-LLC                   |  65.60.34.138     |  2025-10-07 12:24:53  |  sipinvitation
36352        |  AS-COLOCROSSING                 |  107.172.61.162   |  2025-10-07 12:01:03  |  sipinvitation
36352        |  AS-COLOCROSSING                 |  107.175.71.106   |  2025-10-07 11:58:07  |  sipinvitation
36352        |  AS-COLOCROSSING                 |  192.3.140.22     |  2025-10-07 12:59:37  |  sipinvitation
36352        |  AS-COLOCROSSING                 |  192.3.242.234    |  2025-10-04 03:16:21  |  sipinvitation
36352        |  AS-COLOCROSSING                 |  198.12.68.114    |  2025-10-07 12:56:36  |  sipinvitation
36352        |  AS-COLOCROSSING                 |  198.23.190.58    |  2025-10-07 12:58:03  |  sipinvitation
36352        |  AS-COLOCROSSING                 |  198.46.135.182   |  2025-10-07 12:54:57  |  sipinvitation
36352        |  AS-COLOCROSSING                 |  23.94.26.58      |  2025-10-07 12:58:26  |  sipinvitation
36352        |  AS-COLOCROSSING                 |  23.94.27.106     |  2025-10-07 12:35:35  |  sipinvitation
36352        |  AS-COLOCROSSING                 |  23.94.82.254     |  2025-10-07 12:07:14  |  sipinvitation
36352        |  AS-COLOCROSSING                 |  23.95.95.230     |  2025-10-07 12:49:52  |  sipinvitation
36352        |  AS-COLOCROSSING                 |  98.143.158.54    |  2025-10-03 20:26:08  |  sipinvitation
40021        |  CONTABO-40021                   |  144.126.159.221  |  2025-10-01 07:32:28  |  sipinvitation
40676        |  AS40676                         |  108.181.3.165    |  2025-10-07 00:08:06  |  sipinvitation
40676        |  AS40676                         |  108.181.6.109    |  2025-10-07 02:18:08  |  sipinvitation
49870        |  AS49870-BV Alsycon B.V.         |  45.95.147.229    |  2025-10-01 11:29:44  |  sipinvitation
49870        |  AS49870-BV Alsycon B.V.         |  77.83.240.70     |  2025-10-07 12:59:21  |  sipinvitation
49870        |  AS49870-BV Alsycon B.V.         |  89.190.156.56    |  2025-10-04 23:25:48  |  sipinvitation
51167        |  CONTABO Contabo GmbH            |  164.68.104.11    |  2025-10-05 06:46:25  |  sipinvitation
51167        |  CONTABO Contabo GmbH            |  213.136.75.54    |  2025-10-05 11:31:02  |  sipinvitation
